141126,山西省吕梁市石楼县,37.0044705030,110.8415955325
141127,山西省吕梁市岚县,38.2850287889,111.6785922304
141128,山西省吕梁市方山县,37.9010202392,111.2503704429
141129,山西省吕梁市中阳县,37.3628727924,111.1856295648
141130,山西省吕梁市交口县,36.9878726666,111.1876282048
141181,山西省吕梁市孝义市,37.1510633191,111.7856060183
141182,山西省吕梁市汾阳市,37.2712917945,111.7945966192
150000,内蒙古自治区,40.8240337612,111.6774197620
150100,内蒙古自治区呼和浩特市,40.8484229971,111.7555085617
150102,内蒙古自治区呼和浩特市新城区,40.8638770212,111.6716201220
150103,内蒙古自治区呼和浩特市回民区,40.8145063629,111.6304701839
150104,内蒙古自治区呼和浩特市玉泉区,40.7580589686,111.6815751437
150105,内蒙古自治区呼和浩特市赛罕区,40.7983942370,111.7084206445
150121,内蒙古自治区呼和浩特市土默特左旗,40.7352937118,111.1695867267
150122,内蒙古自治区呼和浩特市托克托县,40.2831467290,111.2005749431
150123,内蒙古自治区呼和浩特市和林格尔县,40.3847977443,111.8284302183
150124,内蒙古自治区呼和浩特市清水河县,39.9263338544,111.6535764880
150125,内蒙古自治区呼和浩特市武川县,41.1024187238,111.4574970562
150200,内蒙古自治区包头市,40.6629287883,109.8465435072
150202,内蒙古自治区包头市东河区,40.5822280383,110.0503948088
150203,内蒙古自治区包头市昆都仑区,40.6476441069,109.8455383033
150204,内蒙古自治区包头市青山区,40.6494730688,109.9074160123
150205,内蒙古自治区包头市石拐区,40.6782993983,110.2783808845
150206,内蒙古自治区包头市白云鄂博矿区,41.7749952342,109.9796257617
150207,内蒙古自治区包头市九原区,40.6133965894,109.9695880061
150221,内蒙古自治区包头市土默特右旗,40.5751274291,110.5303892665
150222,内蒙古自治区包头市固阳县,41.0401628527,110.0664326164
150223,内蒙古自治区包头市达尔罕茂明安联合旗,41.7045485510,110.4395209032
150300,内蒙古自治区乌海市,39.6620063649,106.8003910500
150302,内蒙古自治区乌海市海勃湾区,39.6969079935,106.8294385671
150303,内蒙古自治区乌海市海南区,39.4468275151,106.8984710100
150304,内蒙古自治区乌海市乌达区,39.5114689161,106.7326063535
150400,内蒙古自治区赤峰市,42.2616861034,118.8955203975
150402,内蒙古自治区赤峰市红山区,42.2704784353,118.9635635365
150403,内蒙古自治区赤峰市元宝山区,42.0451247156,119.2954045088
150404,内蒙古自治区赤峰市松山区,42.2924815727,118.9394138505
150421,内蒙古自治区赤峰市阿鲁科尔沁旗,43.8779534122,120.0726138547
150422,内蒙古自治区赤峰市巴林左旗,43.9763825946,119.3864432808
150423,内蒙古自治区赤峰市巴林右旗,43.5401315531,118.6703942571
150424,内蒙古自治区赤峰市林西县,43.6242102593,118.0624614218
150425,内蒙古自治区赤峰市克什克腾旗,43.2707575919,117.5516204105
150426,内蒙古自治区赤峰市翁牛特旗,42.9420192622,119.0125088800
150428,内蒙古自治区赤峰市喀喇沁旗,41.9322143356,118.7104736845
150429,内蒙古自治区赤峰市宁城县,41.6002451483,119.3506089757
150430,内蒙古自治区赤峰市敖汉旗,42.2965070852,119.9275779386
150500,内蒙古自治区通辽市,43.6579800839,122.2505217874
150502,内蒙古自治区通辽市科尔沁区,43.6287124888,122.2624570337
150521,内蒙古自治区通辽市科尔沁左翼中旗,43.6287124888,122.2624570337
150522,内蒙古自治区通辽市科尔沁左翼后旗,43.6287124888,122.2624570337
150523,内蒙古自治区通辽市开鲁县,43.6063694314,121.3253856884
150524,内蒙古自治区通辽市库伦旗,42.7412111002,121.8174057620
150525,内蒙古自治区通辽市奈曼旗,42.8718465467,120.6646464129
150526,内蒙古自治区通辽市扎鲁特旗,44.5622131331,120.9186258569
150581,内蒙古自治区通辽市霍林郭勒市,45.5375133206,119.6704659139
150600,内蒙古自治区鄂尔多斯市,39.8227704052,109.9964025154
150602,内蒙古自治区鄂尔多斯市东胜区,39.8279869844,109.9695600688
150603,内蒙古自治区鄂尔多斯市康巴什区,39.6163781468,109.8696273537
150621,内蒙古自治区鄂尔多斯市达拉特旗,40.4189071544,110.0403661261
150622,内蒙古自治区鄂尔多斯市准格尔旗,39.8705402650,111.2463984055
150623,内蒙古自治区鄂尔多斯市鄂托克前旗,38.1882167413,107.4845847230
150624,内蒙古自治区鄂尔多斯市鄂托克旗,39.0952934136,107.9824449502
150625,内蒙古自治区鄂尔多斯市杭锦旗,39.8388157688,108.7424129388
150626,内蒙古自治区鄂尔多斯市乌审旗,38.6100265212,108.8244349691
150627,内蒙古自治区鄂尔多斯市伊金霍洛旗,39.5700928152,109.7545904400
150700,内蒙古自治区呼伦贝尔市,49.2184464756,119.7723704995
150702,内蒙古自治区呼伦贝尔市海拉尔区,49.2182157994,119.7424653701
150703,内蒙古自治区呼伦贝尔市扎赉诺尔区,49.4677701836,117.6945322735
150721,内蒙古自治区呼伦贝尔市阿荣旗,48.1319712450,123.4654400053
150722,内蒙古自治区呼伦贝尔市莫力达瓦达斡尔族自治旗,48.4834638260,124.5254766190
150723,内蒙古自治区呼伦贝尔市鄂伦春自治旗,50.5979479281,123.7323450774
150724,内蒙古自治区呼伦贝尔市鄂温克族自治旗,49.1530447640,119.7613512553
150725,内蒙古自治区呼伦贝尔市陈巴尔虎旗,49.3349142889,119.4304624868
150726,内蒙古自治区呼伦贝尔市新巴尔虎左旗,48.2237867600,118.2766083728
150727,内蒙古自治区呼伦贝尔市新巴尔虎右旗,48.6770535991,116.8306324035
150781,内蒙古自治区呼伦贝尔市满洲里市,49.6040988549,117.3854358577
150782,内蒙古自治区呼伦贝尔市牙克石市,49.2920236932,120.7183468371
150783,内蒙古自治区呼伦贝尔市扎兰屯市,48.0199555201,122.7444537149
150784,内蒙古自治区呼伦贝尔市额尔古纳市,50.2481317586,120.1866336973
150785,内蒙古自治区呼伦贝尔市根河市,50.7861404343,121.5275852659
150800,内蒙古自治区巴彦淖尔市,40.7493594896,107.3943980837
150802,内蒙古自治区巴彦淖尔市临河区,40.7566807258,107.3695337957
150821,内蒙古自治区巴彦淖尔市五原县,41.0944548215,108.2734913541
150822,内蒙古自治区巴彦淖尔市磴口县,40.3364701771,107.0145224700
150823,内蒙古自治区巴彦淖尔市乌拉特前旗,40.7421035129,108.6586151381
150824,内蒙古自治区巴彦淖尔市乌拉特中旗,41.5933462637,108.5195124401
150825,内蒙古自治区巴彦淖尔市乌拉特后旗,41.0894222693,107.0815461221
150826,内蒙古自治区巴彦淖尔市杭锦后旗,40.8921794198,107.1573724495
150900,内蒙古自治区乌兰察布市,40.4416205189,113.1640453132
150902,内蒙古自治区乌兰察布市集宁区,41.0411461718,113.1205869994
150921,内蒙古自治区乌兰察布市卓资县,40.9002918378,112.5844095507
150922,内蒙古自治区乌兰察布市化德县,41.9096025871,114.0164087845
150923,内蒙古自治区乌兰察布市商都县,41.5675666372,113.5846392293
150924,内蒙古自治区乌兰察布市兴和县,40.8793417989,113.8405788657
150925,内蒙古自治区乌兰察布市凉城县,40.5371631252,112.5106001886
150926,内蒙古自治区乌兰察布市察哈尔右翼前旗,40.7912673026,113.2216053167
150927,内蒙古自治区乌兰察布市察哈尔右翼中旗,41.2832729433,112.6425804020
150928,内蒙古自治区乌兰察布市察哈尔右翼后旗,41.4417709997,113.1985309024
150929,内蒙古自治区乌兰察布市四子王旗,41.5393533499,111.7124192718
150981,内蒙古自治区乌兰察布市丰镇市,40.4418048088,113.1166012179
152200,内蒙古自治区兴安盟,46.0884637132,122.0443645258
152201,内蒙古自治区兴安盟乌兰浩特市,46.0786543436,122.0996223520
152202,内蒙古自治区兴安盟阿尔山市,47.1830541537,119.9506531517
152221,内蒙古自治区兴安盟科尔沁右翼前旗,46.0826488538,121.9645531355
152222,内蒙古自治区兴安盟科尔沁右翼中旗,45.0664709934,121.4835478146
152223,内蒙古自治区兴安盟扎赉特旗,46.7291895394,122.9064444288
152224,内蒙古自治区兴安盟突泉县,45.3878303426,121.6005453700
152500,内蒙古自治区锡林郭勒盟,43.9394226653,116.0543914407
152501,内蒙古自治区锡林郭勒盟二连浩特市,43.6488001841,111.9583631933
152502,内蒙古自治区锡林郭勒盟锡林浩特市,43.9383338014,116.0936138847
152522,内蒙古自治区锡林郭勒盟阿巴嘎旗,44.0281015870,114.9573670977
152523,内蒙古自治区锡林郭勒盟苏尼特左旗,43.8655536578,113.6734799374
152524,内蒙古自治区锡林郭勒盟苏尼特右旗,42.7473689225,112.6485690455
